timestamps,emissions,prices
4/10/2018 0:00,0.332008916,30.80377342
4/10/2018 0:05,0.330891989,31.13847
4/10/2018 0:10,0.329769336,42.79715338
4/10/2018 0:15,0.31332693,26.40908196
4/10/2018 0:20,0.312323677,28.25890345
4/10/2018 0:25,0.3283613,25.96479768
4/10/2018 0:30,0.311747235,23.03951
4/10/2018 0:35,0.326833348,31.63359731
4/10/2018 0:40,0.323292523,29.28536752
4/10/2018 0:45,0.33065921,31.08223891
4/10/2018 0:50,0.316558617,28.84152
4/10/2018 0:55,0.316162081,27.6551341
4/10/2018 1:00,0.315968073,25.55882
4/10/2018 1:05,0.314878566,34.17647
4/10/2018 1:10,0.330023782,19.70753428
4/10/2018 1:15,0.314052653,18.82615236
4/10/2018 1:20,0.328381605,20.43093517
4/10/2018 1:25,0.327523322,18.02797289
4/10/2018 1:30,0.326324216,21.91160957
4/10/2018 1:35,0.324936051,26.63675872
4/10/2018 1:40,0.309218979,16.84586
4/10/2018 1:45,0.324282794,20.856949
4/10/2018 1:50,0.313571379,20.64224466
4/10/2018 1:55,0.309567888,17.48207
4/10/2018 2:00,0.325933362,26.02073
4/10/2018 2:05,0.308368311,24.14203683
4/10/2018 2:10,0.307666221,19.97135898
4/10/2018 2:15,0.306625036,32.60389402
4/10/2018 2:20,0.321942885,29.91638352
4/10/2018 2:25,0.32184231,29.3928921
4/10/2018 2:30,0.322552634,29.23436387
4/10/2018 2:35,0.320052993,32.23760698
4/10/2018 2:40,0.324988325,30.61722586
4/10/2018 2:45,0.311388193,22.91891379
4/10/2018 2:50,0.327990447,22.79610749
4/10/2018 2:55,0.310436021,18.09883
4/10/2018 3:00,0.311076584,13.21515
4/10/2018 3:05,0.310624394,18.76706743
4/10/2018 3:10,0.326336611,22.72916584
4/10/2018 3:15,0.312737504,13.33495
4/10/2018 3:20,0.329272614,24.85622
4/10/2018 3:25,0.313899355,21.34068056
4/10/2018 3:30,0.330015123,26.98567
4/10/2018 3:35,0.314203512,26.44681459
4/10/2018 3:40,0.330063286,22.69257062
4/10/2018 3:45,0.310798077,18.90198816
4/10/2018 3:50,0.326194939,25.86758543
4/10/2018 3:55,0.325580249,20.08823976
4/10/2018 4:00,0.325579251,22.40559557
4/10/2018 4:05,0.326168758,21.71671394
4/10/2018 4:10,0.325418678,17.51272211
4/10/2018 4:15,0.325974105,24.71152311
4/10/2018 4:20,0.312203182,16.77608761
4/10/2018 4:25,0.303732869,25.96751542
4/10/2018 4:30,0.318733918,20.88320505
4/10/2018 4:35,0.304762973,15.52289
4/10/2018 4:40,0.296909561,25.07982279
4/10/2018 4:45,0.294783997,21.03952956
4/10/2018 4:50,0.309208222,24.95136621
4/10/2018 4:55,0.310839422,22.47425326
4/10/2018 5:00,0.310774427,19.32012418
4/10/2018 5:05,0.295109922,20.07967455
4/10/2018 5:10,0.313742443,24.20452904
4/10/2018 5:15,0.3155799,23.78160607
4/10/2018 5:20,0.300727665,27.76844
4/10/2018 5:25,0.300479327,26.84794691
4/10/2018 5:30,0.315967979,23.1463561
4/10/2018 5:35,0.314658663,29.22444608
4/10/2018 5:40,0.301131668,31.25121271
4/10/2018 5:45,0.318812656,19.74934
4/10/2018 5:50,0.303955733,20.37736499
4/10/2018 5:55,0.320612451,26.33434305
4/10/2018 6:00,0.306765971,19.6635
4/10/2018 6:05,0.321118866,23.99386941
4/10/2018 6:10,0.323363298,28.15382137
4/10/2018 6:15,0.324198574,34.29483
4/10/2018 6:20,0.324432446,30.15210158
4/10/2018 6:25,0.324344763,30.04712707
4/10/2018 6:30,0.324683613,32.75796064
4/10/2018 6:35,0.322957969,30.90636919
4/10/2018 6:40,0.323654117,24.40826
4/10/2018 6:45,0.307929092,25.41567563
4/10/2018 6:50,0.305573919,24.49024
4/10/2018 6:55,0.304376881,32.43863165
4/10/2018 7:00,0.302187891,35.8905343
4/10/2018 7:05,0.299430751,27.76536109
4/10/2018 7:10,0.314055984,20.19044385
4/10/2018 7:15,0.292879139,25.52324102
4/10/2018 7:20,0.304089843,19.66672918
4/10/2018 7:25,0.281065378,17.09191959
4/10/2018 7:30,0.290933027,21.62234349
4/10/2018 7:35,0.270509398,22.56725744
4/10/2018 7:40,0.267164494,24.82669645
4/10/2018 7:45,0.26076276,20.24547828
4/10/2018 7:50,0.270533143,18.01589263
4/10/2018 7:55,0.250001306,17.4021286
4/10/2018 8:00,0.259774068,16.67261
4/10/2018 8:05,0.233799399,24.15457
4/10/2018 8:10,0.22843967,15.11646198
4/10/2018 8:15,0.239211263,15.06771459
4/10/2018 8:20,0.231609115,11.49603
4/10/2018 8:25,0.208551102,21.49603
4/10/2018 8:30,0.201507326,10.14838395
4/10/2018 8:35,0.224051119,8.69272
4/10/2018 8:40,0.203675901,20.8678
4/10/2018 8:45,0.218336104,15.60074172
